"date","ngn_per_usd","gdp_growth_monthly_interp","debt_service_monthly_interp","log_exr","log_exr_return","gdp_growth_m","debt_service_m","d_gdp","d_debt"
2001-07-01,111.35,0.429059114894962,1.14903803842686,4.71267839370338,-0.00564189021737072,0.429059114894962,1.14903803842686,0.049557972225459,-0.00539085447364007
2001-08-01,111.2,0.493883350757752,1.1339214469823,4.71133038181648,-0.00134801188689515,0.493883350757752,1.1339214469823,0.06482423586279,-0.0151165914445599
2001-09-01,110.11,0.573973850257874,1.10907911856682,4.7014798661255,-0.00985051569098161,0.573973850257874,1.10907911856682,0.0800904995001219,-0.02484232841548
2001-10-01,110.11,0.669330613395326,1.07451105318043,4.7014798661255,0,0.669330613395326,1.07451105318043,0.095356763137452,-0.03456806538639
2001-11-01,111.49,0.77995364017011,1.03021725082312,4.71393490077948,0.0124550346539802,0.77995364017011,1.03021725082312,0.110623026774784,-0.0442938023573101
2001-12-01,111.9,0.905842930582227,0.976197711494898,4.71760561531788,0.00367071453839962,0.905842930582227,0.976197711494898,0.125889290412117,-0.054019539328222
2002-01-01,113.5,1.04699848463167,0.912452435195757,4.73180283692146,0.0141972216035775,1.04699848463167,0.912452435195757,0.141155554049443,-0.063745276299141
2002-02-01,114.3,1.16525107230754,0.854503519083309,4.73882657080077,0.00702373387930777,1.16525107230754,0.854503519083309,0.11825258767587,-0.057948916112448
2002-03-01,115.54,1.26060069360983,0.802350963157554,4.74961679035312,0.0107902195523542,1.26060069360983,0.802350963157554,0.09534962130229,-0.052152555925755
2002-04-01,115.63,1.33304734853855,0.755994767418493,4.75039543814087,0.000778647787750941,1.33304734853855,0.755994767418493,0.0724466549287199,-0.046356195739061
2002-05-01,116.04,1.38259103709368,0.715434931866124,4.7539349592532,0.0035395211123328,1.38259103709368,0.715434931866124,0.0495436885551301,-0.0405598355523691
2002-06-01,118.045,1.40923175927523,0.680671456500448,4.77106590770018,0.0171309484469733,1.40923175927523,0.680671456500448,0.0266407221815499,-0.0347634753656759
2002-07-01,124.137,1.4129695150832,0.651704341321465,4.8213857944296,0.0503198867294259,1.4129695150832,0.651704341321465,0.00373775580797009,-0.028967115178983
2002-08-01,125.0086,1.39380430451759,0.628533586329176,4.82838253493569,0.00699674050608756,1.39380430451759,0.628533586329176,-0.0191652105656099,-0.023170754992289
2002-09-01,125.9653,1.35173612757841,0.611159191523579,4.83600647219741,0.00762393726172217,1.35173612757841,0.611159191523579,-0.04206817693918,-0.017374394805597
2002-10-01,126.055,1.28676498426564,0.599581156904676,4.83671831964611,0.000711847448699565,1.28676498426564,0.599581156904676,-0.0649711433127702,-0.0115780346189031
2002-11-01,126.329,1.19889087457929,0.593799482472466,4.83888961503447,0.00217129538836236,1.19889087457929,0.593799482472466,-0.08787410968635,-0.00578167443221
2002-12-01,126.388,1.08811379851937,0.593814168226949,4.83935654049712,0.000466925462648149,1.08811379851937,0.593814168226949,-0.11077707605992,1.46857544830459e-05
2003-01-01,126.5718,0.954433756085865,0.599625214168126,4.84080973608271,0.00145319558558565,0.954433756085865,0.599625214168126,-0.133680042433505,0.00581104594117698
2003-02-01,126.9844,0.837256083329218,0.600579506255683,4.84406424426813,0.00325450818542095,0.837256083329218,0.600579506255683,-0.117177672756647,0.00095429208755704
2003-03-01,130.352,0.736580780249427,0.596677044489621,4.87023848356829,0.0261742393001576,0.736580780249427,0.596677044489621,-0.100675303079791,-0.00390246176606202
2003-04-01,126.983,0.652407846846492,0.58791782886994,4.84405321923106,-0.0261852643372293,0.652407846846492,0.58791782886994,-0.084172933402935,-0.00875921561968096
2003-05-01,127.168,0.584737283120413,0.574301859396638,4.84550904692935,0.00145582769829478,0.584737283120413,0.574301859396638,-0.067670563726079,-0.013615969473302
2003-06-01,127.401,0.53356908907119,0.555829136069718,4.84733959240082,0.00183054547146888,0.53356908907119,0.555829136069718,-0.0511681940492229,-0.0184727233269201
2003-07-01,127.323,0.498903264698822,0.532499658889177,4.84672716481302,-0.000612427587803666,0.498903264698822,0.532499658889177,-0.034665824372368,-0.0233294771805409
2003-08-01,127.605,0.480739810003311,0.504313427855017,4.84893955509596,0.00221239028294029,0.480739810003311,0.504313427855017,-0.018163454695511,-0.0281862310341601
2003-09-01,128.174,0.479078724984657,0.471270442967238,4.8533887158059,0.0044491607099415,0.479078724984657,0.471270442967238,-0.00166108501865403,-0.033042984887779
2003-10-01,129.276,0.493920009642858,0.433370704225839,4.86194965370006,0.00856093789415713,0.493920009642858,0.433370704225839,0.014841284658201,-0.037899738741399
2003-11-01,136.107,0.525263663977916,0.39061421163082,4.91344134110482,0.0514916874047673,0.525263663977916,0.39061421163082,0.031343654335058,-0.042756492595019
2003-12-01,136.723,0.573109687989829,0.343000965182183,4.91795698122312,0.00451564011830019,0.573109687989829,0.343000965182183,0.047846024011913,-0.047613246448637
2004-01-01,135.5823,0.637458081678599,0.290530964879926,4.90957883601294,-0.00837814521018831,0.637458081678599,0.290530964879926,0.06434839368877,-0.052470000302257
2004-02-01,134.655,0.69255301045967,0.254902392694418,4.90271595187676,-0.00686288413617397,0.69255301045967,0.254902392694418,0.055094928781071,-0.035628572185508
2004-03-01,133.082,0.738394474333042,0.236115248625656,4.8909654795916,-0.0117504722851596,0.738394474333042,0.236115248625656,0.045841463873372,-0.018787144068762
2004-04-01,132.99,0.774982473298713,0.234169532673641,4.89027393742507,-0.000691542166529224,0.774982473298713,0.234169532673641,0.036587998965671,-0.00194571595201501
2004-05-01,132.012,0.802317007356687,0.249065244838377,4.8828928275453,-0.00738110987977336,0.802317007356687,0.249065244838377,0.027334534057974,0.014895712164736
2004-06-01,132.25,0.820398076506959,0.280802385119857,4.88469407073841,0.00180124319310959,0.820398076506959,0.280802385119857,0.018081069150272,0.03173714028148
2004-07-01,132.299,0.829225680749533,0.329380953518086,4.88506451251336,0.000370441774948382,0.829225680749533,0.329380953518086,0.00882760424257401,0.048578568398229
2004-08-01,132.329,0.828799820084408,0.394800950033063,4.88529124589099,0.000226733377635568,0.828799820084408,0.394800950033063,-0.000425860665124955,0.065419996514977
2004-09-01,132.345,0.819120494511582,0.477062374664787,4.88541214934218,0.000120903451184873,0.819120494511582,0.477062374664787,-0.00967932557282603,0.082261424631724
2004-10-01,132.382,0.800187704031058,0.57616522741326,4.88569168259901,0.000279533256834164,0.800187704031058,0.57616522741326,-0.018932790480524,0.099102852748473
2004-11-01,132.372,0.772001448642834,0.692109508278478,4.88561614077525,-7.55418237661232e-05,0.772001448642834,0.692109508278478,-0.0281862553882239,0.115944280865218
2004-12-01,132.358,0.734561728346911,0.824895217260445,4.88551037263402,-0.000105768141223983,0.734561728346911,0.824895217260445,-0.037439720295923,0.132785708981967
2005-01-01,132.36,0.687868543143287,0.97452235435916,4.88552548305341,1.51104193903961e-05,0.687868543143287,0.97452235435916,-0.046693185203624,0.149627137098715
2005-02-01,132.471,0.64560657369393,1.10607375963681,4.88636375354667,0.000838270493257021,0.64560657369393,1.10607375963681,-0.042261969449357,0.13155140527765
2005-03-01,132.353,0.607775819998838,1.21954943309339,4.8854725955866,-0.000891157960073663,0.607775819998838,1.21954943309339,-0.037830753695092,0.11347567345658
2005-04-01,132.353,0.574376282058008,1.31494937472891,4.8854725955866,0,0.574376282058008,1.31494937472891,-0.0333995379408301,0.09539994163552
2005-05-01,132.32,0.545407959871444,1.39227358454335,4.88522323127538,-0.000249364311214251,0.545407959871444,1.39227358454335,-0.028968322186564,0.07732420981444
2005-06-01,132.368,0.520870853439143,1.45152206253673,4.88558592244783,0.000362691172446361,0.520870853439143,1.45152206253673,-0.024537106432301,0.05924847799338
2005-07-01,132.37,0.500764962761106,1.49269480870905,4.88560103172568,1.51092778519768e-05,0.500764962761106,1.49269480870905,-0.0201058906780369,0.0411727461723199
2005-08-01,131.75,0.485090287837334,1.51579182306029,4.88090618742147,-0.00469484430420763,0.485090287837334,1.51579182306029,-0.0156746749237721,0.0230970143512401
2005-09-01,129.02,0.473846828667827,1.52081310559047,4.8599674311041,-0.020938756317376,0.473846828667827,1.52081310559047,-0.011243459169507,0.00502128253017986
2005-10-01,129.54,0.467034585252584,1.50775865629958,4.86398971375477,0.00402228265067528,0.467034585252584,1.50775865629958,-0.006812243415243,-0.0130544492908899
2005-11-01,129.387,0.464653557591605,1.47662847518763,4.86280791334147,-0.00118180041329996,0.464653557591605,1.47662847518763,-0.00238102766097903,-0.03113018111195
2005-12-01,129,0.466703745684891,1.42742256225461,4.85981240436167,-0.00299550897979906,0.466703745684891,1.42742256225461,0.002050188093286,-0.04920591293302
2006-01-01,130.29,0.473185149532439,1.36014091750052,4.86976273521484,0.00995033085316788,0.473185149532439,1.36014091750052,0.00648140384754803,-0.06728164475409
2006-02-01,129.59,0.479505733630592,1.2918064669554,4.86437562044732,-0.00538711476751708,0.479505733630592,1.2918064669554,0.006320584098153,-0.06833445054512
2006-03-01,128.7,0.485665497979347,1.22241921061924,4.85748411460208,-0.00689150584524167,0.485665497979347,1.22241921061924,0.00615976434875498,-0.0693872563361599
2006-04-01,128.47,0.491664442578707,1.15197914849204,4.85569541404352,-0.00178870055856262,0.491664442578707,1.15197914849204,0.00599894459936001,-0.0704400621271999
2006-05-01,128.45,0.497502567428668,1.0804862805738,4.85553972355589,-0.000155690487625648,0.497502567428668,1.0804862805738,0.00583812484996099,-0.0714928679182401
2006-06-01,128.46,0.503179872529232,1.00794060686453,4.85561757182965,7.78482737535668e-05,0.503179872529232,1.00794060686453,0.00567730510056402,-0.07254567370927
2006-07-01,128.38,0.5086963578804,0.934342127364226,4.85499461588363,-0.000622955946014692,0.5086963578804,0.934342127364226,0.005516485351168,-0.0735984795003041
2006-08-01,128.33,0.51405202348217,0.859690842072882,4.85460507125637,-0.000389544627261706,0.51405202348217,0.859690842072882,0.00535566560177003,-0.0746512852913439
2006-09-01,128.29,0.519246869334543,0.783986750990502,4.85429332626125,-0.000311744995121543,0.519246869334543,0.783986750990502,0.00519484585237295,-0.0757040910823801
2006-10-01,128.28,0.524280895437517,0.707229854117084,4.85421537482495,-7.7951436294299e-05,0.524280895437517,0.707229854117084,0.00503402610297399,-0.076756896873418
2006-11-01,128.29,0.529154101791098,0.629420151452631,4.85429332626125,7.7951436294299e-05,0.529154101791098,0.629420151452631,0.00487320635358102,-0.077809702664453
2006-12-01,128.29,0.533866488395279,0.550557642997141,4.85429332626125,0,0.533866488395279,0.550557642997141,0.00471238660418094,-0.0788625084554899
2007-01-01,128.2772,0.538418055250063,0.470642328750615,4.85419354733385,-9.97789273968763e-05,0.538418055250063,0.470642328750615,0.00455156685478408,-0.079915314246526
2007-02-01,128.2687,0.542370251211783,0.397708492809204,4.85412728238865,-6.62649452056741e-05,0.542370251211783,0.397708492809204,0.00395219596171992,-0.072933835941411
2007-03-01,128.1513,0.545723076280439,0.331756135172912,4.8532115971207,-0.000915685267943722,0.545723076280439,0.331756135172912,0.00335282506865608,-0.065952357636292
2007-04-01,127.9814,0.548476530456028,0.272785255841735,4.85188494086073,-0.00132665625996964,0.548476530456028,0.272785255841735,0.00275345417558892,-0.058970879331177
2007-05-01,127.5596,0.550630613738555,0.220795854815677,4.8485837063577,-0.00330123450303343,0.550630613738555,0.220795854815677,0.00215408328252709,-0.051989401026058
2007-06-01,127.109,0.552185326128014,0.175787932094733,4.84504498607399,-0.0035387202837045,0.552185326128014,0.175787932094733,0.00155471238945892,-0.045007922720944
2007-07-01,127.1859,0.553140667624409,0.137761487678906,4.84564979570521,0.000604809631212788,0.553140667624409,0.137761487678906,0.00095534149639509,-0.038026444415827
2007-08-01,126.6753,0.55349663822774,0.106716521568196,4.84162711962442,-0.00402267608079221,0.55349663822774,0.106716521568196,0.000355970603330924,-0.03104496611071
2007-09-01,125.8826,0.553253237938006,0.0826530337626032,4.83534972657458,-0.00627739304983788,0.553253237938006,0.0826530337626032,-0.000243400289734019,-0.0240634878055928
2007-10-01,124.276,0.552410466755205,0.0655710242621266,4.82250489861905,-0.0128448279555249,0.552410466755205,0.0655710242621266,-0.000842771182800961,-0.0170820095004766
2007-11-01,120.1206,0.550968324679341,0.0554704930667673,4.78849623810765,-0.0340086605114029,0.550968324679341,0.0554704930667673,-0.00144214207586402,-0.0101005311953593
2007-12-01,118.2097,0.548926811710412,0.0523514401765237,4.77246016590271,-0.0160360722049413,0.548926811710412,0.0523514401765237,-0.00204151296892896,-0.00311905289024361
2008-01-01,117.98,0.546285927848418,0.0562138655913968,4.77051511857493,-0.00194504732777911,0.546285927848418,0.0562138655913968,-0.00264088386199401,0.0038624254148731
2008-02-01,118.21,0.54496975447842,0.0599382264451578,4.77246270376229,0.00194758518735672,0.54496975447842,0.0599382264451578,-0.00131617336999801,0.003724360853761
2008-03-01,117.92,0.544978291600414,0.0635245227378028,4.77000642844103,-0.00245627532125958,0.544978291600414,0.0635245227378028,8.53712199400114e-06,0.00358629629264501
2008-04-01,117.87,0.546311539214406,0.0669727544693369,4.76958232223848,-0.000424106202547847,0.546311539214406,0.0669727544693369,0.00133324761399201,0.00344823173153409
2008-05-01,117.83,0.548969497320392,0.0702829216397575,4.76924290772525,-0.000339414513229386,0.548969497320392,0.0702829216397575,0.00265795810598601,0.0033101671704206
2008-06-01,117.81,0.552952165918373,0.0734550242490635,4.76907315725803,-0.000169750467221341,0.552952165918373,0.0734550242490635,0.00398266859798102,0.003172102609306
2008-07-01,117.77,0.55825954500835,0.0764890622972578,4.76873356985346,-0.000339587404570629,0.55825954500835,0.0764890622972578,0.00530737908997692,0.0030340380481943
2008-08-01,117.74,0.564891634590322,0.0793850357843377,4.76847880360012,-0.000254766253341643,0.564891634590322,0.0793850357843377,0.00663208958197203,0.0028959734870799
2008-09-01,117.73,0.572848434664288,0.0821429447103044,4.76839386709011,-8.49365100101807e-05,0.572848434664288,0.0821429447103044,0.00795680007396604,0.0027579089259667
2008-10-01,117.72,0.582129945230249,0.0847627890751583,4.76830892336527,-8.49437248326979e-05,0.582129945230249,0.0847627890751583,0.00928151056596094,0.00261984436485391
2008-11-01,117.74,0.592736166288207,0.0872445688788984,4.76847880360012,0.000169880234842879,0.592736166288207,0.0872445688788984,0.0106062210579581,0.00248177980374009
2008-12-01,126.48,0.604667097838158,0.089588284121525,4.84008419290122,0.0716053893011015,0.604667097838158,0.089588284121525,0.011930931549951,0.00234371524262661
2009-01-01,145.78,0.617922739880106,0.091793934803039,4.98209863595407,0.14201444305285,0.617922739880106,0.091793934803039,0.0132556420419481,0.002205650681514
2009-02-01,147.14,0.630304447469851,0.093450284216664,4.99138451450412,0.00928587855005159,0.630304447469851,0.093450284216664,0.012381707589745,0.001656349413625
2009-03-01,147.72,0.641812220607395,0.094557332362399,4.99531858998436,0.00393407548024438,0.641812220607395,0.094557332362399,0.0115077731375439,0.00110704814573499
2009-04-01,147.23,0.652446059292735,0.0951150792402438,4.99199598987732,-0.00332260010704566,0.652446059292735,0.0951150792402438,0.0106338386853401,0.000557746877844809
2009-05-01,147.84,0.662205963525873,0.0951235248501987,4.99613060789337,0.00413461801605663,0.662205963525873,0.0951235248501987,0.00975990423313799,8.44560995490184e-06
2009-06-01,148.2,0.671091933306811,0.0945826691922654,4.99856271286199,0.00243210496861224,0.671091933306811,0.0945826691922654,0.00888596978093803,-0.000540855657933298
2009-07-01,148.59,0.679103968635546,0.0934925122664434,5.00119083526826,0.00262812240626964,0.679103968635546,0.0934925122664434,0.00801203532873496,-0.00109015692582201
2009-08-01,151.86,0.686242069512079,0.0918530540727319,5.02295904378509,0.021768208516832,0.686242069512079,0.0918530540727319,0.00713810087653299,-0.0016394581937115
2009-09-01,152.3,0.69250623593641,0.08966429461113,5.02585225990112,0.00289321611602844,0.69250623593641,0.08966429461113,0.00626416642433103,-0.00218875946160189
2009-10-01,149.36,0.697896467908538,0.0869262338816384,5.00635949923347,-0.0194927606676485,0.697896467908538,0.0869262338816384,0.00539023197212796,-0.00273806072949159
2009-11-01,150.85,0.702412765428465,0.0836388718842574,5.01628596560507,0.00992646637160277,0.702412765428465,0.0836388718842574,0.00451629751992699,-0.003287361997381
2009-12-01,149.69,0.70605512849619,0.0798022086189888,5.00856648892714,-0.00771947667792627,0.70605512849619,0.0798022086189888,0.00364236306772503,-0.0038366632652686
2010-01-01,149.78,0.708823557111712,0.0754162440858288,5.00916755082122,0.000601061894077048,0.708823557111712,0.0754162440858288,0.00276842861552196,-0.00438596453316001
2010-02-01,150.22,0.709219262042043,0.0713955897979796,5.01210088625787,0.00293333543664431,0.709219262042043,0.0713955897979796,0.000395704930331031,-0.0040206542878492
2010-03-01,149.83,0.707242243287181,0.0677402457554394,5.00950131805505,-0.00259956820281282,0.707242243287181,0.0677402457554394,-0.001977018754862,-0.0036553440425402
2010-04-01,149.89,0.702892500847128,0.0644502119582099,5.0099016917425,0.000400373687451605,0.702892500847128,0.0644502119582099,-0.00434974244005304,-0.0032900337972295
2010-05-01,150.31,0.69617003472188,0.0615254884062886,5.01269982814514,0.00279813640263082,0.69617003472188,0.0615254884062886,-0.00672246612524796,-0.00292472355192129
2010-06-01,150.19,0.687074844911439,0.0589660750996772,5.01190115921749,-0.000798668927645352,0.687074844911439,0.0589660750996772,-0.009095189810441,-0.00255941330661141
2010-07-01,150.1,0.675606931415807,0.0567719720383763,5.01130173863942,-0.000599420578073939,0.675606931415807,0.0567719720383763,-0.011467913495632,-0.0021941030613009
2010-08-01,150.27,0.661766294234982,0.0549431792223854,5.01243367603764,0.00113193739821948,0.661766294234982,0.0549431792223854,-0.013840637180825,-0.0018287928159909
2010-09-01,151.03,0.645552933368964,0.0534796966517019,5.01747849257825,0.00504481654061451,0.645552933368964,0.0534796966517019,-0.016213360866018,-0.0014634825706835
2010-10-01,151.25,0.626966848817754,0.0523815243263302,5.01893409691095,0.0014556043327012,0.626966848817754,0.0523815243263302,-0.01858608455121,-0.0010981723253717
2010-11-01,150.22,0.60600804058135,0.0516486622462667,5.01210088625787,-0.00683321065308551,0.60600804058135,0.0516486622462667,-0.0209588082364039,-0.000732862080063498
2010-12-01,150.48,0.582676508659756,0.0512811104115156,5.01383018499277,0.0017292987349089,0.582676508659756,0.0512811104115156,-0.0233315319215941,-0.000367551834751102
2011-01-01,151.55,0.556972253052967,0.0512788688220701,5.02091560350381,0.00708541851103739,0.556972253052967,0.0512788688220701,-0.0257042556067889,-2.2415894454994e-06
2011-02-01,151.94,0.532396717143426,0.0515032059705241,5.02348570607508,0.00257010257126389,0.532396717143426,0.0515032059705241,-0.0245755359095411,0.000224337148454004
2011-03-01,152.51,0.50894990093113,0.0519541218568732,5.02723016766809,0.00374446159301645,0.50894990093113,0.0519541218568732,-0.0234468162122959,0.000450915886349101
2011-04-01,153.97,0.486631804416079,0.0526316164811192,5.03675777824183,0.00952761057373497,0.486631804416079,0.0526316164811192,-0.022318096515051,0.000677494624245996
2011-05-01,154.8,0.465442427598276,0.0535356898432616,5.04213396115563,0.00537618291379971,0.465442427598276,0.0535356898432616,-0.021189376817803,0.000904073362142398
2011-06-01,154.5,0.445381770477719,0.0546663419433017,5.0401940963378,-0.00193986481782638,0.445381770477719,0.0546663419433017,-0.020060657120557,0.0011306521000401
2011-07-01,151.86,0.426449833054407,0.0560235727812375,5.02295904378509,-0.0172350525527127,0.426449833054407,0.0560235727812375,-0.018931937423312,0.0013572308379358
2011-08-01,152.72,0.408646615328343,0.0576073823570701,5.02860617941749,0.0056471356324046,0.408646615328343,0.0576073823570701,-0.017803217726064,0.0015838095758326
2011-09-01,155.26,0.391972117299525,0.0594177706707997,5.04510113097753,0.0164949515600421,0.391972117299525,0.0594177706707997,-0.016674498028818,0.0018103883137296
2011-10-01,153.26,0.376426338967953,0.0614547377224263,5.03213582554226,-0.0129653054352765,0.376426338967953,0.0614547377224263,-0.015545778331572,0.0020369670516266
2011-11-01,155.77,0.362009280333627,0.0637182835119482,5.04838056033851,0.0162447347962562,0.362009280333627,0.0637182835119482,-0.014417058634326,0.0022635457895219
2011-12-01,158.21,0.348720941396547,0.066208408039367,5.06392326446097,0.0155427041224581,0.348720941396547,0.066208408039367,-0.01328833893708,0.0024901245274188
2012-01-01,158.39,0.336561322156714,0.0689251113046829,5.06506034607433,0.00113708161335691,0.336561322156714,0.0689251113046829,-0.012159619239833,0.0027167032653159
2012-02-01,157.87,0.327876524609008,0.0710949483071763,5.06177190954364,-0.00328843653069377,0.327876524609008,0.0710949483071763,-0.00868479754770601,0.0021698370024934
2012-03-01,157.59,0.322666548753429,0.072717919046848,5.05999672363398,-0.00177518590965509,0.322666548753429,0.072717919046848,-0.00520997585557903,0.0016229707396717
2012-04-01,157.33,0.320931394589978,0.0737940235236988,5.05834551025233,-0.0016512133816482,0.320931394589978,0.0737940235236988,-0.00173515416345099,0.0010761044768508
2012-05-01,157.28,0.322671062118654,0.0743232617377273,5.05802765639886,-0.000317853853475825,0.322671062118654,0.0743232617377273,0.00173966752867599,0.000529238214028491
2012-06-01,157.44,0.327885551339458,0.0743056336889346,5.05904443330394,0.00101677690508684,0.327885551339458,0.0743056336889346,0.00521448922080403,-1.76280487926977e-05
2012-07-01,157.43,0.336574862252389,0.0737411393773193,5.05898091502654,-6.35182774058052e-05,0.336574862252389,0.0737411393773193,0.00868931091293096,-0.000564494311615302
2012-08-01,157.38,0.348738994857447,0.0726297788028826,5.05866326310684,-0.000317651919700346,0.348738994857447,0.0726297788028826,0.0121641326050581,-0.0011113605744367
2012-09-01,157.34,0.364377949154633,0.0709715519656244,5.0584090689011,-0.000254194205740355,0.364377949154633,0.0709715519656244,0.015638954297186,-0.00165822683725821
2012-10-01,157.32,0.383491725143946,0.0687664588655431,5.05828194756361,-0.000127121337487601,0.383491725143946,0.0687664588655431,0.019113775989313,-0.0022050931000813
2012-11-01,157.31,0.406080322825386,0.0660144995026404,5.05821838083441,-6.35667291950526e-05,0.406080322825386,0.0660144995026404,0.0225885976814399,-0.00275195936290269
2012-12-01,157.32,0.432143742198955,0.0627156738769165,5.05828194756361,6.35667291950526e-05,0.432143742198955,0.0627156738769165,0.026063419373569,-0.00329882562572391
2013-01-01,157.3,0.461681983264651,0.0588699819883713,5.05815481006423,-0.000127137499376317,0.461681983264651,0.0588699819883713,0.029538241065696,-0.00384569188854519
2013-02-01,157.3,0.488354113457927,0.0571130169557122,5.05815481006423,0,0.488354113457927,0.0571130169557122,0.026672130193276,-0.0017569650326591
2013-03-01,157.31,0.512160132778785,0.0574447787789389,5.05821838083441,6.35707701812649e-05,0.512160132778785,0.0574447787789389,0.023806019320858,0.000331761823226702
2013-04-01,157.31,0.533100041227225,0.059865267458053,5.05821838083441,0,0.533100041227225,0.059865267458053,0.02093990844844,0.0024204886791141
2013-05-01,157.3,0.551173838803246,0.0643744829930537,5.05815481006423,-6.35707701812649e-05,0.551173838803246,0.0643744829930537,0.018073797576021,0.00450921553500071
2013-06-01,157.31,0.56638152550685,0.0709724253839412,5.05821838083441,6.35707701812649e-05,0.56638152550685,0.0709724253839412,0.015207686703604,0.0065979423908875
2013-07-01,157.32,0.578723101338033,0.0796590946307152,5.05828194756361,6.35667291950526e-05,0.578723101338033,0.0796590946307152,0.012341575831183,0.008686669246774
2013-08-01,157.31,0.588198566296799,0.0904344907333755,5.05821838083441,-6.35667291950526e-05,0.588198566296799,0.0904344907333755,0.00947546495876606,0.0107753961026603
