"date","y","gdp","debt"
2006-09-01,-0.000311744995121543,0.519246869334543,0.783986750990502
2006-10-01,-7.7951436294299e-05,0.524280895437517,0.707229854117084
2006-11-01,7.7951436294299e-05,0.529154101791098,0.629420151452631
2006-12-01,0,0.533866488395279,0.550557642997141
2007-01-01,-9.97789273968763e-05,0.538418055250063,0.470642328750615
2007-02-01,-6.62649452056741e-05,0.542370251211783,0.397708492809204
2007-03-01,-0.000915685267943722,0.545723076280439,0.331756135172912
2007-04-01,-0.00132665625996964,0.548476530456028,0.272785255841735
2007-05-01,-0.00330123450303343,0.550630613738555,0.220795854815677
2007-06-01,-0.0035387202837045,0.552185326128014,0.175787932094733
2007-07-01,0.000604809631212788,0.553140667624409,0.137761487678906
2007-08-01,-0.00402267608079221,0.55349663822774,0.106716521568196
2007-09-01,-0.00627739304983788,0.553253237938006,0.0826530337626032
2007-10-01,-0.0128448279555249,0.552410466755205,0.0655710242621266
2007-11-01,-0.0340086605114029,0.550968324679341,0.0554704930667673
2007-12-01,-0.0160360722049413,0.548926811710412,0.0523514401765237
2008-01-01,-0.00194504732777911,0.546285927848418,0.0562138655913968
2008-02-01,0.00194758518735672,0.54496975447842,0.0599382264451578
2008-03-01,-0.00245627532125958,0.544978291600414,0.0635245227378028
2008-04-01,-0.000424106202547847,0.546311539214406,0.0669727544693369
2008-05-01,-0.000339414513229386,0.548969497320392,0.0702829216397575
2008-06-01,-0.000169750467221341,0.552952165918373,0.0734550242490635
2008-07-01,-0.000339587404570629,0.55825954500835,0.0764890622972578
2008-08-01,-0.000254766253341643,0.564891634590322,0.0793850357843377
2008-09-01,-8.49365100101807e-05,0.572848434664288,0.0821429447103044
2008-10-01,-8.49437248326979e-05,0.582129945230249,0.0847627890751583
2008-11-01,0.000169880234842879,0.592736166288207,0.0872445688788984
2008-12-01,0.0716053893011015,0.604667097838158,0.089588284121525
2009-01-01,0.14201444305285,0.617922739880106,0.091793934803039
2009-02-01,0.00928587855005159,0.630304447469851,0.093450284216664
2009-03-01,0.00393407548024438,0.641812220607395,0.094557332362399
2009-04-01,-0.00332260010704566,0.652446059292735,0.0951150792402438
2009-05-01,0.00413461801605663,0.662205963525873,0.0951235248501987
2009-06-01,0.00243210496861224,0.671091933306811,0.0945826691922654
2009-07-01,0.00262812240626964,0.679103968635546,0.0934925122664434
2009-08-01,0.021768208516832,0.686242069512079,0.0918530540727319
2009-09-01,0.00289321611602844,0.69250623593641,0.08966429461113
2009-10-01,-0.0194927606676485,0.697896467908538,0.0869262338816384
2009-11-01,0.00992646637160277,0.702412765428465,0.0836388718842574
2009-12-01,-0.00771947667792627,0.70605512849619,0.0798022086189888
2010-01-01,0.000601061894077048,0.708823557111712,0.0754162440858288
2010-02-01,0.00293333543664431,0.709219262042043,0.0713955897979796
2010-03-01,-0.00259956820281282,0.707242243287181,0.0677402457554394
2010-04-01,0.000400373687451605,0.702892500847128,0.0644502119582099
2010-05-01,0.00279813640263082,0.69617003472188,0.0615254884062886
2010-06-01,-0.000798668927645352,0.687074844911439,0.0589660750996772
2010-07-01,-0.000599420578073939,0.675606931415807,0.0567719720383763
2010-08-01,0.00113193739821948,0.661766294234982,0.0549431792223854
2010-09-01,0.00504481654061451,0.645552933368964,0.0534796966517019
2010-10-01,0.0014556043327012,0.626966848817754,0.0523815243263302
2010-11-01,-0.00683321065308551,0.60600804058135,0.0516486622462667
2010-12-01,0.0017292987349089,0.582676508659756,0.0512811104115156
2011-01-01,0.00708541851103739,0.556972253052967,0.0512788688220701
2011-02-01,0.00257010257126389,0.532396717143426,0.0515032059705241
2011-03-01,0.00374446159301645,0.50894990093113,0.0519541218568732
2011-04-01,0.00952761057373497,0.486631804416079,0.0526316164811192
2011-05-01,0.00537618291379971,0.465442427598276,0.0535356898432616
2011-06-01,-0.00193986481782638,0.445381770477719,0.0546663419433017
2011-07-01,-0.0172350525527127,0.426449833054407,0.0560235727812375
2011-08-01,0.0056471356324046,0.408646615328343,0.0576073823570701
2011-09-01,0.0164949515600421,0.391972117299525,0.0594177706707997
2011-10-01,-0.0129653054352765,0.376426338967953,0.0614547377224263
2011-11-01,0.0162447347962562,0.362009280333627,0.0637182835119482
2011-12-01,0.0155427041224581,0.348720941396547,0.066208408039367
2012-01-01,0.00113708161335691,0.336561322156714,0.0689251113046829
2012-02-01,-0.00328843653069377,0.327876524609008,0.0710949483071763
2012-03-01,-0.00177518590965509,0.322666548753429,0.072717919046848
2012-04-01,-0.0016512133816482,0.320931394589978,0.0737940235236988
2012-05-01,-0.000317853853475825,0.322671062118654,0.0743232617377273
2012-06-01,0.00101677690508684,0.327885551339458,0.0743056336889346
2012-07-01,-6.35182774058052e-05,0.336574862252389,0.0737411393773193
2012-08-01,-0.000317651919700346,0.348738994857447,0.0726297788028826
2012-09-01,-0.000254194205740355,0.364377949154633,0.0709715519656244
2012-10-01,-0.000127121337487601,0.383491725143946,0.0687664588655431
2012-11-01,-6.35667291950526e-05,0.406080322825386,0.0660144995026404
2012-12-01,6.35667291950526e-05,0.432143742198955,0.0627156738769165
2013-01-01,-0.000127137499376317,0.461681983264651,0.0588699819883713
2013-02-01,0,0.488354113457927,0.0571130169557122
2013-03-01,6.35707701812649e-05,0.512160132778785,0.0574447787789389
2013-04-01,0,0.533100041227225,0.059865267458053
2013-05-01,-6.35707701812649e-05,0.551173838803246,0.0643744829930537
2013-06-01,6.35707701812649e-05,0.56638152550685,0.0709724253839412
2013-07-01,6.35667291950526e-05,0.578723101338033,0.0796590946307152
2013-08-01,-6.35667291950526e-05,0.588198566296799,0.0904344907333755
2013-09-01,6.35667291950526e-05,0.594807920383147,0.103298613691922
2013-10-01,0.000635445150694913,0.598551163597074,0.118251463506355
2013-11-01,-0.000953319211669523,0.599428295938584,0.135293040176676
2013-12-01,0,0.597439317407676,0.154423343702882
2014-01-01,0.000137333991395927,0.592584228004349,0.175642374084976
2014-02-01,0.000101081026700811,0.586048807008599,0.194175514627077
2014-03-01,-4.25926461637971e-05,0.577833054420429,0.210022765329185
2014-04-01,-5.72168576278287e-05,0.567936970239837,0.223184126191301
2014-05-01,-2.86096565238481e-05,0.556360554466824,0.233659597213425
2014-06-01,0,0.543103807101388,0.241449178395555
2014-07-01,0,0.52816672814353,0.246552869737692
2014-08-01,0,0.511549317593251,0.248970671239837
2014-09-01,8.45550639922976e-05,0.493251575450552,0.24870258290199
2014-10-01,8.58192577037897e-05,0.47327350171543,0.24574860472415
2014-11-01,0.0169049962546399,0.451615096387886,0.240108736706318
2014-12-01,0.058764870319675,0.428276359467921,0.231782978848492
2015-01-01,0,0.403257290955535,0.220771331150674
2015-02-01,0,0.376357701570249,0.219750986859318
2015-03-01,0.149658385937692,0.347577591312066,0.228721945974422
2015-04-01,-0.000368967456130243,0.316916960180985,0.247684208495988
2015-05-01,0,0.284375808177004,0.276637774424013
2015-06-01,-0.00042699470256391,0.249954135300128,0.315582643758502
2015-07-01,0.000281806498292347,0.213651941550351,0.36451881649945
2015-08-01,0.000145188204271562,0.175469226927677,0.423446292646861
2015-09-01,-1.26904358532798e-05,0.135405991432106,0.492365072200733
2015-10-01,-4.51792588700428e-05,0.0934622350636341,0.571275155161065
2015-11-01,1.4213919488526e-05,0.0496379578222652,0.660176541527858
2015-12-01,-2.4874491692195e-05,0.00393315970799829,0.759069231301112
2016-01-01,6.85302669269916e-05,-0.0436521592791665,0.867953224480829
2016-02-01,0,-0.0840890273414972,0.960082734291204
2016-03-01,0,-0.117377444478991,1.03545776073224
2016-04-01,0,-0.14351741069165,1.09407830380394
2016-05-01,0,-0.162508925979474,1.1359443635063
2016-06-01,0.162504665436653,-0.174351990342463,1.16105593983931
2016-07-01,0.239815740160204,-0.179046603780617,1.16941303280299
2016-08-01,0.0501781073361842,-0.176592766293934,1.16101564239732
2016-09-01,-0.0146366508922693,-0.166990477882417,1.13586376862232
2016-10-01,-6.55265054945176e-05,-0.150239738546065,1.09395741147798
2016-11-01,-9.82978096759624e-05,-0.126340548284876,1.03529657096429
2016-12-01,0.000131061599138782,-0.0952929070988531,0.95988124708127
2017-01-01,-5.77273972046655e-05,-0.0570968149879951,0.867711439828907
2017-02-01,0.00036074157157806,-0.0224873672808446,0.786278240970633
2017-03-01,0.00356269062062342,0.00853543602259446,0.715581650506442
2017-04-01,-0.00114096937972175,0.0359715949223269,0.655621668436342
2017-05-01,-0.00168309464346539,0.0598211094183507,0.606398294760331
2017-06-01,0.000578826571913993,0.0800839795106649,0.567911529478406
2017-07-01,0.000480413055452544,0.0967602051992708,0.540161372590569
2017-08-01,-0.000636154196922867,0.109849786484168,0.523147824096821
2017-09-01,0.000717682253987384,0.119352723365355,0.51687088399716
2017-10-01,-0.000860271516040179,0.125269015842836,0.521330552291587
2017-11-01,0.00091814532612311,0.127598663916605,0.536526828980101
2017-12-01,0.00133724655247569,0.126341667586668,0.562459714062705
2018-01-01,-0.00175338685720838,0.121498026853021,0.599129207539395
2018-02-01,0.000384935788100726,0.119387616770369,0.631778641365966
2018-03-01,-0.000497493274833616,0.120010437338712,0.660408015542417
2018-04-01,-0.000434633267501816,0.123366488558048,0.685017330068746
2018-05-01,0.000707156326584801,0.129455770428378,0.705606584944956
2018-06-01,0.000146680914373754,0.138278282949704,0.722175780171047
2018-07-01,-0.000185608233179479,0.149834026122025,0.734724915747018
2018-08-01,0.000793817603731206,0.164122999945341,0.743253991672869
2018-09-01,0.00070340266635327,0.181145204419649,0.747763007948599
2018-10-01,0.000758839908961306,0.200900639544953,0.748251964574211
2018-11-01,0.000674817566672203,0.223389305321253,0.744720861549702
2018-12-01,0.000681670941082402,0.248611201748547,0.737169698875075
2019-01-01,-0.000246341517897264,0.276566328826833,0.725598476550325
2019-02-01,-0.000251861181376434,0.294193363831384,0.718560537284422
2019-03-01,0.0005071850738112,0.301492306762197,0.716055881077365
2019-04-01,0.00012605094996232,0.298463157619272,0.718084507929149
2019-05-01,-4.07224156591113e-05,0.285105916402608,0.724646417839778
2019-06-01,-9.58198586786807e-06,0.261420583112207,0.735741610809251
2019-07-01,-3.29127377103333e-05,0.227407157748068,0.751370086837567
2019-08-01,-1.45194444574059e-05,0.18306564031019,0.771531845924729
2019-09-01,-4.38294275104667e-05,0.128396030798576,0.796226888070734
2019-10-01,0.000145267966762397,0.0633983292132229,0.825455213275583
2019-11-01,-3.70201722939001e-05,-0.0119274644458669,0.859216821539277
2019-12-01,-7.40419892242272e-06,-0.0975813501786951,0.897511712861817
2020-01-01,2.96164667581422e-05,-0.193563327985261,0.940339887243199
2020-02-01,-1.33273014961688e-05,-0.28154680764128,0.979599047092799
2020-03-01,0.0621115668020096,-0.361531789146752,1.01528919241062
2020-04-01,0.100065234492104,-0.433518272501677,1.04741032319665
2020-05-01,0,-0.497506257706054,1.07596243945091
2020-06-01,0,-0.553495744759884,1.10094554117338
2020-07-01,0.0438723434079753,-0.601486733663167,1.12235962836407
2020-08-01,0.0100490733858454,-0.641479224415902,1.14020470102298
2020-09-01,0,-0.673473217018091,1.15448075915011
2020-10-01,0,-0.697468711469732,1.16518780274545
2020-11-01,0,-0.713465707770826,1.17232583180902
2020-12-01,0,-0.721464205921373,1.1758948463408
