"date","ngn_per_usd","gdp_growth_monthly_interp","debt_service_monthly_interp","log_exr","log_exr_return","gdp_growth_m","debt_service_m"
2008-07-01,117.77,0.55825954500835,0.0764890622972578,4.76873356985346,-0.000339587404570629,0.55825954500835,0.0764890622972578
2008-08-01,117.74,0.564891634590322,0.0793850357843377,4.76847880360012,-0.000254766253341643,0.564891634590322,0.0793850357843377
2008-09-01,117.73,0.572848434664288,0.0821429447103044,4.76839386709011,-8.49365100101807e-05,0.572848434664288,0.0821429447103044
2008-10-01,117.72,0.582129945230249,0.0847627890751583,4.76830892336527,-8.49437248326979e-05,0.582129945230249,0.0847627890751583
2008-11-01,117.74,0.592736166288207,0.0872445688788984,4.76847880360012,0.000169880234842879,0.592736166288207,0.0872445688788984
2008-12-01,126.48,0.604667097838158,0.089588284121525,4.84008419290122,0.0716053893011015,0.604667097838158,0.089588284121525
2009-01-01,145.78,0.617922739880106,0.091793934803039,4.98209863595407,0.14201444305285,0.617922739880106,0.091793934803039
2009-02-01,147.14,0.630304447469851,0.093450284216664,4.99138451450412,0.00928587855005159,0.630304447469851,0.093450284216664
2009-03-01,147.72,0.641812220607395,0.094557332362399,4.99531858998436,0.00393407548024438,0.641812220607395,0.094557332362399
2009-04-01,147.23,0.652446059292735,0.0951150792402438,4.99199598987732,-0.00332260010704566,0.652446059292735,0.0951150792402438
2009-05-01,147.84,0.662205963525873,0.0951235248501987,4.99613060789337,0.00413461801605663,0.662205963525873,0.0951235248501987
2009-06-01,148.2,0.671091933306811,0.0945826691922654,4.99856271286199,0.00243210496861224,0.671091933306811,0.0945826691922654
2009-07-01,148.59,0.679103968635546,0.0934925122664434,5.00119083526826,0.00262812240626964,0.679103968635546,0.0934925122664434
2009-08-01,151.86,0.686242069512079,0.0918530540727319,5.02295904378509,0.021768208516832,0.686242069512079,0.0918530540727319
2009-09-01,152.3,0.69250623593641,0.08966429461113,5.02585225990112,0.00289321611602844,0.69250623593641,0.08966429461113
2009-10-01,149.36,0.697896467908538,0.0869262338816384,5.00635949923347,-0.0194927606676485,0.697896467908538,0.0869262338816384
2009-11-01,150.85,0.702412765428465,0.0836388718842574,5.01628596560507,0.00992646637160277,0.702412765428465,0.0836388718842574
2009-12-01,149.69,0.70605512849619,0.0798022086189888,5.00856648892714,-0.00771947667792627,0.70605512849619,0.0798022086189888
2010-01-01,149.78,0.708823557111712,0.0754162440858288,5.00916755082122,0.000601061894077048,0.708823557111712,0.0754162440858288
2010-02-01,150.22,0.709219262042043,0.0713955897979796,5.01210088625787,0.00293333543664431,0.709219262042043,0.0713955897979796
2010-03-01,149.83,0.707242243287181,0.0677402457554394,5.00950131805505,-0.00259956820281282,0.707242243287181,0.0677402457554394
2010-04-01,149.89,0.702892500847128,0.0644502119582099,5.0099016917425,0.000400373687451605,0.702892500847128,0.0644502119582099
2010-05-01,150.31,0.69617003472188,0.0615254884062886,5.01269982814514,0.00279813640263082,0.69617003472188,0.0615254884062886
