"variant","parameter","mean","sd","ci_2.5","ci_50","ci_97.5","n_eff","rhat"
"flat","beta0",0.000595503141374278,0.000408057597201906,-0.000113052353118506,0.000530090575625058,0.00161322937474245,12.8985636623715,1.09523512135611
"flat","betaExR",0.246673244921597,0.0926025812022731,0.0762384607533851,0.242544589778805,0.438497621299447,2473.04332760072,1.00800608925083
"flat","omega",-2.0762063512293,1.57373227424511,-4.08911744385154,-1.78169803601126,-0.362529444566108,2.02755861582499,8.26830807399919
"flat","alpha",0.542469463844892,0.227943864950712,0.121788965716749,0.626278808540939,0.853677662191495,2.5054147277933,2.14983785685273
"flat","gamma",0.320300416894501,0.163647505265426,0.0937447883794446,0.265604785080073,0.64129502457049,2.90779091706817,1.73877659196078
"flat","phi",0.738032505544244,0.1770443895757,0.511027396286533,0.781452200407712,0.929022442157211,2.02765521723037,8.24521528909531
"flat","betaGDP",-0.629137446660896,0.0682066023489039,-0.778148918057263,-0.619035760441768,-0.516438806329241,6.82167497453361,1.18555650922807
"flat","betaDebt",-0.457811202184507,0.571246813198479,-1.25161036466296,-0.229003334827653,0.175038740656369,2.05648591780993,5.7553518655901
