"variant","parameter","mean","sd","ci_2.5","ci_50","ci_97.5","n_eff","rhat"
"downweight2016","beta0",7.87004496906046e-05,5.33712895018332e-05,-2.68980878325616e-05,7.79815925109099e-05,0.000192413788662781,11688.5109152068,1.00010596651051
"downweight2016","betaExR",0.0191150223052651,0.101632050731663,-0.152942624576706,0.00508238576779984,0.217162380501189,5449.91634781557,1.00076553766504
"downweight2016","omega",-1.53811445269894,0.119692995878375,-1.76929663055235,-1.53988032595295,-1.30102882983062,5409.81941768045,1.0001468856744
"downweight2016","alpha",1.28595681785352,0.110944687457076,1.0737422582756,1.284386603161,1.5076525653587,6553.79452383182,1.00022264726959
"downweight2016","gamma",0.343917045563502,0.0982873185405628,0.146774622153129,0.343857834917195,0.536635361674755,7498.21246945615,1.00053614312629
"downweight2016","phi",0.800657756320297,0.0107431073065017,0.779939005818925,0.800606747982157,0.821911148678507,5835.06108456196,1.0002031601714
"downweight2016","betaGDP",-0.726843935515567,0.0502185270507516,-0.824260650195134,-0.727228280428009,-0.628114359853333,7450.00246337654,1.00046908642122
"downweight2016","betaDebt",-0.903021928267362,0.0683406405072982,-1.03667039043908,-0.903237522904735,-0.76941177487148,9287.24162689526,0.999870890978211
