"beta0","betaExR","omega","alpha","gamma","phi","betaGDP","betaDebt"
0.000592317310185323,0.426667069039508,-2.42208624173615,0.487400252428765,0.235850279269531,0.696789410949501,-0.105139454224535,0.351908108511217
0.000288746753399825,0.306541073074805,-1.49927004253388,0.518795163190148,0.116288128238399,0.795986729847671,-0.154629009318511,0.236751471518305
0.00276844991563402,0.308358004992605,-1.87178067856769,0.487265513386133,0.263858289757415,0.758398691049896,-0.264905182640329,0.208010400916659
0.00114756758354973,0.33877036303105,-1.85530212719899,0.481013426081482,0.299001810263339,0.755744384414048,-0.169389175775677,0.232603590784764
0.000571326526352016,0.39909660369641,-2.09621495881556,0.373827515131777,0.343500302502212,0.739406256315508,-0.167506514871557,0.309426220136738
0.0010777545731793,0.505668561152893,-1.66874594720099,0.491952614358045,0.187800338355061,0.784511125878962,-0.0438108931247733,0.332022443828823
0.000883007431163941,0.262049368715425,-1.83790657448089,0.672040159571633,0.347555879701408,0.750530138173653,-0.147351568967741,0.426327186265396
0.000667285993321402,0.288168951958025,-1.23510736629507,0.523940423107323,0.100048279745539,0.83644046856061,-0.153634304303858,0.258480435750356
0.000792104454676648,0.33229653579035,-2.61585820287012,0.262264563517234,0.411798453128856,0.684117033972309,-0.343312144415644,0.197168109981541
0.000648706036565206,0.547136458654567,-1.36067216858035,0.459712359303858,0.113548870614741,0.827015670144464,-0.216758812279581,0.234223477853558
0.00120513457305339,0.392350161358872,-1.73660825000836,0.396234556797415,0.296581655476268,0.77564667503424,-0.24981767623535,0.270589540608621
0.000303480571004771,0.57347442908546,-1.75737485808451,0.292713148059196,0.285588784138419,0.784397173362639,-0.118136787123907,0.261179740787268
-0.00030077408332689,0.25832856512727,-2.34198014593943,0.391264055933173,0.296358048128578,0.711940301194022,-0.153416602686287,0.418210105152568
0.000886011972890824,0.313957622315988,-1.93964763248426,0.56468396877917,0.142489287230141,0.74449837389986,-0.0928166894613495,0.366263961620095
0.000931928157423053,0.345992899385053,-1.25408552689347,0.60329798136499,0.103250718773475,0.827206781418143,-0.0973181178290074,0.318736989571493
0.000613867211545968,0.314871694090496,-1.68955377223751,0.480436980711271,0.206731924403386,0.777797995771359,-0.144018265809242,0.268911712832164
0.00226172310692808,0.415731054591366,-1.66507976276453,0.36420259312537,0.31507964896202,0.788861873013523,-0.204656315950164,0.229547079171753
0.00100852290147337,0.348979819556978,-1.86132851893487,0.414083388563342,0.219775223043256,0.769369492575636,-0.141080344740725,0.312483022214513
0.000727900569982872,0.318212795735216,-1.72433056014426,0.479946259357804,0.173613744109802,0.775201296369006,-0.193090907848991,0.206611728112805
0.000562586200267503,0.313413634868153,-1.00328936684629,0.56443509234781,0.0504915472901565,0.856178181364563,-0.0908725161210922,0.222189243797933
0.00121463582505545,0.352325812389449,-1.96197454779142,0.487139476553511,0.272005181546497,0.751664692881325,-0.177661363508936,0.256779592780999
0.000832351406389194,0.336031453381143,-2.10346947554867,0.360407056692326,0.235381061400919,0.739089786448549,-0.205487999915097,0.297086661980262
0.00149823922699499,0.361945631667971,-2.06319683640573,0.323760346335634,0.337978209246768,0.73889414299323,-0.232526394050761,0.170621323495873
0.00127338404566831,0.347636904212191,-2.07672911070726,0.450833935261728,0.248159218222438,0.731785339869094,-0.158474926597869,0.287549470626948
0.000677365156293027,0.405696011039324,-1.90007024329054,0.43604093198863,0.284071720081665,0.761933144178732,-0.138043888117609,0.298091372827717
0.000562759504141547,0.23716772734289,-2.15151374996839,0.418828737283166,0.308074729775764,0.728712851497649,-0.115513179589645,0.469622811701449
0.00133117752886122,0.307998505750818,-1.73555212464183,0.502846440807375,0.140301350437326,0.779259767735442,-0.139685394969901,0.259905101032855
0.000737093151422086,0.46933200840924,-1.75072198235078,0.530209970861196,0.232014082040329,0.772178804948826,-0.147956873515163,0.375371626068736
0.00148669531164052,0.378387284468727,-1.39155055592308,0.50777383632889,0.166134968693169,0.815713211439147,-0.128096239939221,0.226758272927162
0.00169563912845197,0.272105438393891,-1.46615888179768,0.549075859243791,0.230023128890726,0.802344178591623,-0.17639004778511,0.252563199884362
0.000862672067397526,0.381514938417211,-2.4461668470273,0.330171650281149,0.331601108337439,0.702956511546827,-0.0946356819902785,0.39286437144591
0.000427635954014846,0.140157274927754,-1.98058621132426,0.445533761489278,0.224911998134531,0.749616524462371,-0.0942969150572679,0.342307778202535
0.000579794492504423,0.32934857607284,-2.1027866942008,0.745579158920788,0.0608648049731612,0.719624265576518,-0.196569829349495,0.427918865860566
0.000434780501207517,0.356718030890964,-2.20645730832303,0.452904221695148,0.368359833529575,0.721132327510283,-0.0656581387204896,0.447234915804314
0.000548059960602941,0.512060913144876,-2.17252057600041,0.238982623246547,0.299258470080595,0.738186420791726,-0.142754547039443,0.268258125589928
0.000699370829797904,0.579122457158039,-1.48239815347342,0.401748201103396,0.250747695535118,0.811691572796023,-0.14815015528851,0.299709996765514
0.00169808332015579,0.306546265917793,-1.62287801754208,0.468873524393719,0.2178638928315,0.79126155046306,-0.0975479899750581,0.295017892473965
0.000974032234174125,0.438962231345386,-1.36162579499861,0.463081623334128,0.188351928675981,0.820280861319283,-0.130489357893974,0.281132186696788
0.00197673493676549,0.205845101130414,-1.23812709818837,0.497787833752537,0.0931134833738224,0.835505544498389,-0.103654538331901,0.201226641636577
0.000873273014316353,0.394923774201256,-2.16291463107824,0.413726408285495,0.373064506534428,0.730409367619562,-0.216556775006585,0.254048325988059
0.00124827054976216,0.376034694445976,-2.0530408735516,0.336974848339119,0.260668975177328,0.745067589001897,-0.130594376503718,0.280055685053373
0.000106711174003133,0.36603957037874,-1.5972081485631,0.417858083173589,0.216627218378774,0.796640577701378,-0.144568955872499,0.27496524868513
0.000629600793861606,0.283437277740325,-2.06988449269964,0.403560893322708,0.352647839091495,0.739828573151067,-0.115816192199735,0.323126021745856
0.0011965442241864,0.251064414369183,-1.43143723113618,0.528588141549294,0.155572107865622,0.801456632720819,-0.145583383971335,0.250198316740189
0.00148772055621121,0.291006574890562,-1.76158597960822,0.362015661698088,0.274384991911936,0.779590455861605,-0.167075424067395,0.242966377153235
0.000259525456220415,0.316035498372175,-1.79324868014418,0.421275289709837,0.282094594600184,0.771125610844845,-0.139170460843999,0.239940214300888
0.000864743820516389,0.3035741245901,-1.54026759980369,0.411301283814733,0.212870701561074,0.799333043522032,-0.0642535679589751,0.258801230963355
0.000197283388311768,0.402983501696296,-1.47310934806505,0.359478006229243,0.263024943231514,0.813322650141486,-0.162449583329277,0.191935613964543
0.000849462991705571,0.477883786231798,-2.23769718396045,0.304695645878111,0.234090443947509,0.725215869399643,-0.22744742573708,0.231450415084359
0.000834217703611459,0.265980886072098,-1.60139931030965,0.430383801407975,0.224671276791001,0.795229941283404,-0.166291675789885,0.258437498253048
0.00070231428055843,0.289169871759827,-1.78598126636258,0.466396137906704,0.252869303096972,0.776197731611514,-0.133737141976976,0.293929170235077
0.00111205767189273,0.343528518482312,-1.02217729945351,0.477181870906805,0.140408769641674,0.858728486220393,-0.121073564633895,0.210615670892947
0.000478665252259162,0.362099384811538,-1.07482426892064,0.442284831636205,0.194978392656155,0.855119687826312,-0.173981185842872,0.17602391972708
0.000998177027632071,0.291078398425608,-0.949769084668566,0.54803672662093,0.0492061885920196,0.868470654727934,-0.109769730319158,0.236885978869226
8.37360937448201e-05,0.215696457840231,-2.20469980299211,0.477560757445433,0.321434093465996,0.720507055714965,-0.228205575217398,0.364682848006708
0.00163610467333227,0.338701566331811,-2.21338219003221,0.550754258498444,0.402910636945588,0.712773682177095,-0.0859378292071719,0.36566056145825
0.000961782165398034,0.333965040716866,-1.25184705043466,0.496829035226184,0.123058156351093,0.832081624646043,-0.140601926586877,0.227555796918314
0.00121709855141602,0.402624156024755,-1.70709129977107,0.388829153610587,0.233758637228781,0.780177094695376,-0.0888354482390839,0.305849540969102
0.0019936063549152,0.504462113867075,-1.53876127922924,0.465056354862846,0.218484250236567,0.796733486160739,-0.190886582333913,0.171008225677352
-0.000168652572060415,0.418715434466332,-1.79488599022939,0.344714961503366,0.252452244481819,0.777071715774318,-0.0885643171636956,0.303561522912323
0.000214049784431207,0.30602174439662,-1.58332898912559,0.49593484325643,0.158194136778356,0.793243339519827,-0.0569038061770025,0.343898310648758
0.000180692700730154,0.342775014974966,-2.14355998633105,0.36893970232078,0.380918887903901,0.736412327945788,-0.151987034243103,0.38257088411943
0.00173529987360422,0.303023278037879,-1.81275992970836,0.274189346827996,0.288739098567291,0.773300712435464,-0.145207660605455,0.184435167360851
0.00170432525566079,0.143966199159466,-2.08268345756764,0.354410579430112,0.350868063940408,0.73843910620861,-0.142958888171178,0.290565671614719
0.000977420508058997,0.342849548778121,-1.37191891363715,0.520130862499171,0.203930786650029,0.816040363944773,-0.139546589284716,0.189423379296191
0.000683870724542892,0.211767909012608,-1.59012430055677,0.592199858825299,0.247324729290652,0.788650124974497,-0.088857048411968,0.329088163524194
8.364013803194e-05,0.395590289925046,-1.37391497863246,0.545871032297627,0.0903839396656441,0.812333341494828,-0.145736489143834,0.291774825625995
0.000769651602413614,0.262954337373,-1.70702676909653,0.464183815464288,0.236106749035993,0.787584878655763,-0.116654871256396,0.33576942390666
0.00147542511963899,0.495768414288962,-1.32642352645245,0.276318010677857,0.193204384637031,0.832471890249494,-0.209792340826888,0.102526003701638
0.00107835040379434,0.281952720025061,-1.36475981842905,0.515127686679106,0.260495610562362,0.819930716468498,-0.121488369319073,0.254002911548824
0.00183330055135101,0.29932401863278,-2.16669216468302,0.392072182465996,0.330986300909805,0.729651834851291,-0.147715016233614,0.318677517329318
0.000494021098775715,0.472338316462707,-1.98754012290067,0.355271564443875,0.163489571549072,0.752979102133038,-0.133914048678018,0.297846917997905
0.00101659625863074,0.456877855344985,-0.851374135472525,0.451030198632315,0.115611705691704,0.884803030214614,-0.142828154821151,0.152432484696154
0.000591899878056654,0.18571497114995,-1.20235034145711,0.529888919125045,0.166490139911085,0.836294443571558,-0.124321447959286,0.268163254191474
0.000947593892172509,0.339349370612845,-2.54529242167483,0.403342741698266,0.460624439260747,0.686945987138609,-0.184151314225604,0.33013616812802
0.00159878037157688,0.318130899885544,-0.903780087221821,0.690198578123562,0.00446807005628418,0.867638973846113,-0.0767843280528808,0.31571097367012
0.00118389035180705,0.436879216111262,-1.67267407070865,0.455584615840037,0.216164735116931,0.785490807576615,-0.183664738547841,0.275867413197986
-0.00054776252428743,0.369883419264591,-1.9121176971491,0.409372167854752,0.218892018052984,0.760215260714757,-0.100493331946037,0.320021599641335
0.000764048357205906,0.0984964943378034,-1.00268525654007,0.541936030123415,0.163882496610187,0.858239962560051,-0.114078426940884,0.202374092905822
0.00152996644985679,0.382328210831599,-1.62710772313108,0.396983519700652,0.24404063454151,0.792590431666729,-0.179097306805918,0.223650182650209
0.000813122401068879,0.420775826457702,-2.04696958403738,0.461061485090411,0.227235095002745,0.746651024572201,-0.11553402463219,0.363039343227564
0.0014496988038809,0.365306939139021,-1.88194696867875,0.478079864906819,0.414246831878947,0.75470285484343,-0.184715542068821,0.352164136711988
0.000801131600189721,0.401468899876413,-1.45841914235219,0.324711974245003,0.221357349341409,0.820576021737367,-0.1807774911213,0.181874344454908
0.000134530891027184,0.413649265037048,-1.62330824600893,0.430601679914293,0.282237664057696,0.790951113157367,-0.226721552214624,0.258059941269301
0.000750438723177187,0.371240937952652,-1.48232066354299,0.603401501507785,0.056345742468259,0.798771371741653,-0.157154661526292,0.270585509378767
0.00101362652077714,0.305885611522429,-1.69643663752344,0.325355303314544,0.285005676543715,0.789490495448475,-0.201274710908829,0.243775316220239
0.000788560287380608,0.360776186509806,-1.31320039041113,0.443221751354474,0.0936463330708669,0.830749150263856,-0.0808843565485883,0.296335041250784
0.00112291658864043,0.493917443925055,-1.95947391703982,0.389033258075355,0.313559039497661,0.750878087394412,-0.240320182007761,0.259876278280743
0.00162273063545003,0.334414992495908,-2.2424772242635,0.383386189229209,0.446073448409125,0.714341150900813,-0.130515250139565,0.299317428527219
0.000612708724510446,0.308466995940731,-1.27788903201222,0.445895076311529,0.106032129035248,0.82955017773366,-0.186530387360365,0.227576805004676
0.00122288359813654,0.365931065797852,-1.42155674636213,0.46654394237623,0.245447289283845,0.814860432201996,-0.168131939862357,0.219224848844114
0.000760899107492475,0.299310001520754,-2.39635973274408,0.5689591030795,0.300230108409802,0.693883016981784,-0.192445724399439,0.508453398123466
0.000909536567432987,0.33427918150788,-1.81082575362928,0.540712707293166,0.178164280111171,0.762642673642306,-0.0888387619977605,0.323131189375184
0.000823069953537226,0.306088516423965,-1.63095484727212,0.436256311870129,0.196605571869927,0.794010801143485,-0.17105643628704,0.296128342744538
0.000582901566772247,0.470049010490607,-1.93573173372166,0.315018672114695,0.297979852196292,0.76013017343681,-0.136686058547587,0.295329299046881
0.000718967622665414,0.43745148998826,-1.39046154330858,0.449105753625788,0.221655365018892,0.821010674086518,-0.179391326665311,0.233881216511688
0.000239839881188685,0.43257802172299,-1.49479405636366,0.404114437040265,0.20333040044637,0.811131080102795,-0.143164071734405,0.271583760792048
0.000625483800819517,0.308349874185853,-1.24979447461906,0.446506009617008,0.159674364601238,0.835143827716274,-0.107835157994748,0.246556968188385
0.00165979468631852,0.352052610573817,-1.59755978503471,0.435996872820085,0.402617700117056,0.788098379401482,-0.179780069899949,0.262682839114109
0.00116698528146306,0.310642996116764,-1.64125673089399,0.634129751259167,0.0978322527556786,0.782439690678519,-0.102824306755569,0.295265044823885
0.00109109977288873,0.418705215023954,-1.9633461631075,0.479074861375473,0.163515193359378,0.746113755641903,-0.111962482291106,0.329407561675958
0.000766793357629666,0.409938740944092,-2.16869118296969,0.304445128415909,0.337750987748468,0.731176115910296,-0.126886969133261,0.32879821201513
0.000690994712874013,0.505007949038018,-2.02694894082624,0.491027594243785,0.169209166115576,0.737470516426693,-0.0811214873142117,0.370917117934578
0.000505723292467736,0.225548185817987,-1.41701832564498,0.648155614812451,0.0461572614058875,0.802187503356646,-0.144016578270947,0.312006081075743
0.0011059833565617,0.232685667805314,-1.50627419685011,0.477637391981052,0.208854632901231,0.80378982171548,-0.164622875377351,0.267262033174149
0.00082395815425361,0.418762915989448,-1.84978705508646,0.541150444054173,0.271654757687966,0.756086783529136,-0.134850245603256,0.350988971957026
0.000930885918926902,0.317357112914388,-2.12781519336956,0.351339394497007,0.374047198862321,0.736991942507483,-0.144320850517284,0.347696985022764
0.00164104625069917,0.487765126456942,-1.53668038976063,0.337130569004259,0.225550746823695,0.806224537772814,-0.151813105081348,0.223191792218806
1.05623483584829e-06,0.418272282917596,-1.84236880927157,0.463880336686383,0.17298588538474,0.760851017485922,-0.176812145518868,0.270094852965479
0.00220961098600886,0.406677327912511,-1.42816815684279,0.438600373233566,0.188143439743538,0.814284987808299,-0.125495204946348,0.227873537110903
0.000792974823958413,0.233321094755332,-0.940092808464224,0.593235963948215,0.0140419342543313,0.863765175205177,-0.145981793084167,0.23282435674965
0.00101585141057456,0.349827377221257,-1.68200216293165,0.297840723547457,0.142716245047942,0.79645311236472,-0.177544033203731,0.171562821262878
0.000676596888404428,0.403263044959357,-1.45518307750206,0.494024030955846,0.240178711068047,0.80763456005022,-0.174179651650119,0.235214367118067
0.000699394955879124,0.476653731637904,-1.46408568558786,0.486445603908503,0.0872555781846243,0.806997120917384,-0.16565155173026,0.200545563031878
0.000878616297324116,0.432968302867093,-1.72351587040703,0.559974876151237,0.0102233431586177,0.777498949522187,-0.195311628128869,0.260528609081369
0.000826882565099934,0.267695341909158,-1.11606311944929,0.4546615018207,0.147190166661323,0.851030476353871,-0.163454472059638,0.169031215731735
0.00120414530154377,0.298027169121871,-1.24024748847343,0.48542959577563,0.15533187553623,0.83596160143181,-0.171309423185694,0.245709856005805
0.000740692881351374,0.251293226232995,-1.33459013746333,0.644970184199168,0.13886303163349,0.808264382945248,-0.133338877488914,0.304654359608611
8.99091770352149e-05,0.387793133101442,-1.82718549761894,0.403952670960056,0.307400535112423,0.771724681655436,-0.149502003391906,0.341750859651302
0.000875869374222193,0.223519450304972,-1.49851860439961,0.53124353861513,0.099277950160794,0.804419732717429,-0.119780667183708,0.312545717126394
0.000785279756061173,0.242587732982094,-2.0846151783652,0.362990622483286,0.342019304370652,0.74074113631906,-0.0872576488797662,0.387967818954437
0.00043662057724051,0.380677856772564,-1.93248269629229,0.461864357288493,0.226578040842144,0.7525560023812,-0.166887566244929,0.354620226598269
0.000688320794812175,0.288027803584986,-1.58645497619266,0.428796010895965,0.17811084988923,0.798554816862134,-0.156961624860873,0.267831606385156
0.000973436013006399,0.262270631462392,-1.69353038530211,0.536388972101482,0.126952225163714,0.785799913729896,-0.087122984714616,0.334659304549229
0.000404217000943093,0.420006699388678,-1.65224072787403,0.517608506094433,0.178664252156757,0.781682952671093,-0.0168209462575475,0.356134359331416
0.000942940680647681,0.309767064280608,-1.44563881576796,0.504401634902671,0.178417110755268,0.812193463977609,-0.138930018023078,0.276904477623371
0.000478151113274417,0.336155963945229,-2.14930609914731,0.321233005219435,0.264114296349018,0.735733907740874,-0.165274125647616,0.295622498370636
0.000756722865883096,0.299276111954698,-1.56767196715395,0.454410984993143,0.0846538914216058,0.798152640253043,-0.132260308489749,0.246772085345416
0.000642223311227935,0.420250595311493,-1.66427982146452,0.622582746185633,0.241540028923738,0.776941618948546,-0.137903397004169,0.384824828041843
0.00247398571074989,0.344039282520284,-1.95642185003506,0.432281116991007,0.337770486787426,0.748287548448212,-0.178676562078438,0.264285179503659
0.00173366151474899,0.43881933175927,-1.85671038771793,0.276896080066005,0.34163250497422,0.770230800323772,-0.225433811947882,0.174658959442024
0.000191617564356842,0.420358280426761,-1.6025292125389,0.35260601334616,0.141532637333922,0.799995275056539,-0.0936313843068733,0.301082163859146
0.000994940192976897,0.316492682507007,-1.8708691693,0.444445957171201,0.281278531410922,0.759687345876509,-0.127797026425602,0.341328090425849
0.000884144293100117,0.351412294813502,-1.12796703144168,0.465952411580251,0.0652941785739966,0.849393542141991,-0.164699650034077,0.21530427934517
0.000899018343862602,0.40132721146586,-1.84231927772519,0.421464953693367,0.374301702892725,0.767565896424271,-0.151530128282869,0.258244497376004
0.000452565640858047,0.334381208588154,-1.11894237108645,0.527905340309923,0.122335046684268,0.842421872127738,-0.0933259550603246,0.260933897190722
0.000681532404568296,0.265491059877102,-0.785300020320952,0.600466330099453,0.022081223853371,0.87753911194265,-0.130948559170704,0.22429503683255
0.00139931695901285,0.573891878385904,-1.7984734562913,0.51400984635542,0.134588223610015,0.765079690492507,-0.158612182442552,0.350695860798899
0.00260878484662191,0.318737456448905,-1.146523466896,0.464379136492831,0.220906589925346,0.847027135454811,-0.139478481263814,0.201885038427005
0.00114790589497284,0.240850832063544,-1.30994113593189,0.636220935752582,0.217802907779296,0.815760898151541,-0.0770270368633163,0.286712168309402
0.00106828459420192,0.398522609489315,-1.60155547993262,0.380850514142706,0.158812530275237,0.798428145132462,-0.0816828264636865,0.304901777237845
0.00132029731071283,0.256282264788747,-1.71044360627523,0.394558131886748,0.200299308038953,0.783702654059494,-0.156160785320577,0.225457337139659
0.00105448440458431,0.255979864240023,-1.15203984391752,0.458468876819103,0.177192916191438,0.84450540385349,-0.154680135420364,0.220741150286949
0.00112333458309786,0.393028348646464,-1.63122837902479,0.446255107490637,0.129952394030009,0.789253085296922,-0.147444797089641,0.283515557572405
0.000435336083957035,0.311231365058414,-1.40899417862712,0.365847238516642,0.119958069252011,0.821820435056078,-0.141933605193305,0.199022749215212
0.000925752271892077,0.188538935337442,-2.06832285736544,0.789770789476359,0.000388107324897152,0.715928595578564,-0.176280798901011,0.488334824868793
0.00166601856483734,0.309776947827495,-1.35904838394533,0.426440034840287,0.221092505264176,0.824816365349064,-0.137135991032015,0.231152864476065
0.00030350275379942,0.399598427401613,-1.58223809992788,0.488327097888855,0.228579808874103,0.791034431931614,-0.12284281339752,0.320991081180869
0.000779350013906118,0.277466964143712,-1.81037986108296,0.516079553593018,0.247124781056248,0.761920189213348,-0.227475213559413,0.20166039064292
0.00116249290270227,0.291234565424321,-1.51931559822055,0.50321554105619,0.112160691228804,0.796813646509076,-0.0972718766216459,0.247598933623647
0.0020648515257896,0.365825238693602,-2.08909803102986,0.341229030273208,0.319770635532359,0.74053511681607,-0.137700147045454,0.262490749118625
0.00173281148386499,0.540076866244794,-1.90430175286512,0.345272238066772,0.320733388694061,0.763159878396414,-0.201760068866871,0.28939847913811
0.000968390699040503,0.534915080250377,-1.74945019038798,0.292792004057177,0.22167669324079,0.788791745230198,-0.209221547811817,0.22371903938688
0.00111458846577343,0.351368612101673,-1.60215814465448,0.375628992134964,0.283574769611401,0.796481063304879,-0.1531349486922,0.248126123757096
0.00056816764160967,0.262273006067786,-1.40028273598858,0.593609079715536,0.218914501751822,0.806733349667314,-0.0755655039539553,0.30113908127626
-9.24082491102253e-05,0.532740282067102,-1.61101246308525,0.519147740532904,0.188281075146385,0.788558467036596,-0.141020796807464,0.27712989129662
0.0013416525762819,0.337755668671497,-1.71526652068464,0.406678664056459,0.175054432440665,0.781496377520338,-0.222797380422005,0.148404540097458
0.00114335799340499,0.317213171056999,-1.69803413365962,0.317966331313886,0.280909658894856,0.782224146528659,-0.195950197110817,0.175060979225829
0.00183354442221086,0.429307667329307,-1.89080405792401,0.41648194530795,0.243855764341525,0.759582590457747,-0.180962036871454,0.247890230043775
0.00100279536313285,0.202805852935827,-2.02171769801188,0.342878464736354,0.237280849366207,0.748279811605126,-0.121638345698724,0.217904528278494
8.0797797726602e-05,0.405369012371897,-1.50958160239833,0.484069225259674,0.189712224534572,0.802521614874816,-0.119634512250123,0.261006971423499
0.00176534440167848,0.365086888722841,-1.78588656035103,0.450519154710241,0.183206445613694,0.771754302149861,-0.115299386943233,0.343218639430713
0.00227548972977952,0.28332967145245,-2.29623386361038,0.359504381390373,0.344581051846339,0.709009872378628,-0.198239259473853,0.251163618304166
0.000821013505373861,0.452875511409061,-1.88042053272414,0.432851363167834,0.212573088735996,0.761122536900076,-0.102895614596864,0.308849459584758
8.22717627977497e-05,0.181879570533787,-2.09440497569788,0.380604781642066,0.24689824227212,0.737366172208068,-0.141029499101143,0.261527066813592
0.000851758770241284,0.437698961886544,-1.74361877010822,0.374789811454182,0.329135860332876,0.783338917976307,-0.227647040976849,0.242167216484747
0.00088185560179981,0.48059696337763,-1.78307243067759,0.356707667413499,0.247802688828554,0.781845987439645,-0.236494209767764,0.200527088297932
2.70282350694875e-05,0.49510610766989,-1.7584535820158,0.544669764513365,0.212009559771051,0.767797579629621,-0.0676415038273132,0.381108853551808
0.0005428344589378,0.376180311662695,-2.057336196659,0.543836942423396,0.302269599053258,0.725153618473092,-0.115547201630564,0.336330251547282
0.000813343083757574,0.324417255146028,-1.49412996825091,0.569984373400465,0.0916511354260498,0.802904559131758,-0.104283997219738,0.259028857052175
0.000879462476765208,0.204467252735027,-1.78827558811203,0.558773718004214,0.283301401735352,0.767800995230197,-0.0951588774287418,0.342790386230184
0.000666980118343486,0.28208891536103,-2.0838703816517,0.335432999451688,0.360787725846839,0.740890614259436,-0.0601190252407994,0.38212873352625
0.00109467421664797,0.36422665648775,-2.22664386668123,0.387528622652696,0.223534835093602,0.72169218816515,-0.139063107929533,0.336466198171341
0.00124302969694293,0.377879598631569,-1.42429757967718,0.409480791576621,0.22390680285445,0.818534439047377,-0.165698828962065,0.190935498924405
0.00100515349026907,0.340286553148485,-1.28632049316044,0.398912243605756,0.133800837567546,0.832793412809935,-0.147343892947406,0.211432089598045
0.0010742058112009,0.314264946213113,-0.730138858942367,0.625169294973591,0.0777572308809298,0.883360836570348,-0.114883993711613,0.17388310775878
0.00146488270202059,0.53059884768913,-1.56844749752856,0.338930162078308,0.184418340815881,0.808544018327249,-0.203934297368564,0.153717347772918
0.00138817735380166,0.363004930927904,-1.37814391003145,0.429599352656657,0.269341457881455,0.819061524146715,-0.147275140305612,0.219784351802296
0.000607566326768517,0.369099070556411,-1.97350421681445,0.447301827267198,0.211213198453202,0.750822154690131,-0.169357771400652,0.261426892848972
0.00098985486600045,0.466526498384059,-1.40059151631158,0.371746039872805,0.249938601977675,0.821346764018323,-0.17060834609482,0.223815031888427
0.00208082527682955,0.265610960377639,-1.34426776699897,0.466531654662901,0.130618350140489,0.821344310991606,-0.190665143139215,0.133062000848593
0.00144070298494755,0.423896249644468,-1.39855397635992,0.437574081430656,0.238348920084077,0.818380713854965,-0.161994284298394,0.192576041268288
0.00107271198907794,0.297434789320457,-1.70024283463363,0.524180976922794,0.305729669705162,0.774632888646302,-0.129071863767041,0.327180850121618
0.00188342776975642,0.478882345074901,-1.56961140048468,0.375178280673917,0.278867327096692,0.803073116065597,-0.171577323690827,0.191677709693542
0.000760614493603208,0.423672201348821,-1.63418380834993,0.421538701615921,0.239146733445395,0.792126904880749,-0.120855564106396,0.300290468593808
0.000805355996734343,0.300472056363347,-2.38021515931388,0.49985553217788,0.40882034032846,0.69966931581107,-0.180954147342833,0.28534568213956
0.000715969360501196,0.395366922992553,-1.77574495105161,0.349677048851433,0.28506648028091,0.776240621615116,-0.139569561100239,0.211154684692311
0.00166693310262806,0.285410808847437,-1.77920236554237,0.343302726720392,0.275149303349562,0.777863303827956,-0.12238989276571,0.201014234817723
0.00119693837205798,0.340566342778911,-2.11733799043838,0.281636544375945,0.244004450477473,0.748942567744317,-0.0766899936670793,0.221949882885693
0.000931561524905168,0.317244599787571,-1.48360999155312,0.495818775500876,0.23083901324666,0.808017673924022,-0.0865700969992249,0.324331299999577
0.00111905662954808,0.372981304688408,-1.87777037600932,0.415266649994428,0.216994910000287,0.764831731473861,-0.158543555112785,0.251520897356268
0.00100655312023873,0.376294942895806,-1.62424935291009,0.441770142019991,0.265729638724082,0.792269648031891,-0.0598177754546703,0.352952962860985
0.000863006312242462,0.418944879052496,-1.46716039597614,0.510063594423498,0.242602889072397,0.805609699076044,-0.121803168353394,0.294240670296028
0.00121050662608288,0.35926211463605,-1.22457514768642,0.520563266611748,0.0650276950093701,0.833446846734065,-0.202364391008572,0.197056964137912
0.000917213437977184,0.47225247849516,-1.7629376145684,0.407244032638787,0.167984150944063,0.777515778454675,-0.103043862577985,0.265681397999586
0.000349077938262077,0.324397861354451,-1.15396972990891,0.571429807241193,0.0797505359987945,0.839173988136168,-0.0917615839133804,0.246968060171846
0.000802604174378211,0.401060853062348,-1.61358211898162,0.501563609019823,0.191466054242278,0.792759780242672,-0.180806457934287,0.228244403210903
0.00141896845717055,0.3550479448886,-1.20262669333305,0.520594941718006,0.0642873509069381,0.840212729771683,-0.118680235806046,0.232074921465977
0.000657340812639799,0.380767317251776,-2.22543684514892,0.550970460193227,0.353973878073946,0.714108338629151,-0.146697066374137,0.382046653140465
0.000941249916893482,0.429969680060298,-1.46430206395638,0.340974869861117,0.234519394366393,0.814876600975181,-0.227876315764616,0.186890423765888
0.000850660249563158,0.200864597551954,-1.77321300486702,0.430650066873996,0.257806739277486,0.769875695659607,-0.130008490095972,0.281235466116328
0.000892777220614306,0.444683499387632,-1.89643035390646,0.487683712941264,0.299580183124592,0.758281970035272,-0.152544630577519,0.363028222303156
0.000510524791791907,0.350598526809811,-1.89833913388074,0.521718452178548,0.264691706422383,0.748621748304269,-0.14481718244006,0.361874114532018
0.00050188338077676,0.196541923001343,-2.23949987803509,0.548229928841544,0.268030069124284,0.71235248412127,-0.131213598932299,0.419197622230843
0.00108910016263959,0.38352982979625,-1.84666079566804,0.417503578258543,0.230722205183453,0.762713672351159,-0.212260580333879,0.211741001645026
0.00101919739123502,0.412820482386477,-1.29810024306183,0.571435813736145,0.136901093763468,0.818250052970693,-0.125614612588826,0.252845164583646
0.0021409620151584,0.279731123226837,-1.36571424709828,0.477776397815586,0.180510860991885,0.822303282508372,-0.114204360642893,0.23640149075554
