"date","epsilon","h_median","z"
2007-03-01,-0.000905638767390697,2.49329461450906e-06,-0.573545934228068
2007-04-01,-0.00120779784207814,3.15492798575843e-06,-0.67998529984908
2007-05-01,-0.00311748874801133,3.98178955315113e-06,-1.56230471420984
2007-06-01,-0.00309511485286904,9.96190359844232e-06,-0.980630963464381
2007-07-01,0.00110689333336064,1.08308154172037e-05,0.33633742470967
2007-08-01,-0.00405033778362284,7.34605755487379e-06,-1.49439043796117
2007-09-01,-0.00576828125868432,1.28158696871014e-05,-1.61128508420003
2007-10-01,-0.0119801861615197,2.11795676565618e-05,-2.60318492977591
2007-11-01,-0.0322671718057245,7.25266451245514e-05,-3.78889096150267
2007-12-01,-0.0114787854219475,0.000650087011832009,-0.450204874421944
2008-01-01,0.000599186606495887,0.000139257240060789,0.050775382683544
2008-02-01,0.0024247177557141,3.02585670966343e-05,0.440795359400846
2008-03-01,-0.00267923457096568,1.15062445561804e-05,-0.789848755518971
2008-04-01,-0.000135515361803647,7.73613911345228e-06,-0.0487221442844582
2008-05-01,-0.00025000398807358,2.57517145308016e-06,-0.155791536984239
2008-06-01,-0.000119974248559807,1.23394278345497e-06,-0.108004170873674
2008-07-01,-0.000312837717521473,7.35471125685217e-07,-0.364784431546261
2008-08-01,-0.000208564763516588,7.7717937942763e-07,-0.236581239476349
2008-09-01,-4.72463033474905e-05,6.62656166885832e-07,-0.0580395066319563
2008-10-01,-7.03031990764104e-05,6.26531726281835e-07,-0.0888185244180741
2008-11-01,0.000182120040676355,6.12996358093057e-07,0.232610219697
2008-12-01,0.0715848437272809,6.98697852254554e-07,85.6399444816339
2009-01-01,0.132799448655885,148.413159102577,0.0109008425601728
2009-02-01,-0.00999810362954677,0.926328497353091,-0.0103880760758236
2009-03-01,0.00073117240867392,0.0156635864760728,0.00584216999744301
2009-04-01,-0.00395996207591832,0.000836230516401672,-0.136939273880599
2009-05-01,0.00450657766673827,8.13177403903768e-05,0.499751618184036
2009-06-01,0.00194724419496703,1.93370251647337e-05,0.442818326806091
2009-07-01,0.00225684954447379,9.67643999105629e-06,0.725512339755536
2009-08-01,0.0213957922783824,5.76525160800924e-06,8.91085219575534
2009-09-01,5.54771084615331e-05,0.00973506536282264,0.000562269312304163
2009-10-01,-0.0201727252934614,0.000594479626821529,-0.827362983716743
2009-11-01,0.0123935874758411,0.000173253308968965,0.941577923695106
2009-12-01,-0.00872084241290218,8.76411588507997e-05,-0.93154616668755
2010-01-01,0.00145397934267865,4.44683489003468e-05,0.218038273313264
2010-02-01,0.00296527810295189,1.55865330654958e-05,0.751087731186435
2010-03-01,-0.00298535924243914,1.00291628257383e-05,-0.942679924169572
2010-04-01,0.000693460503169124,9.11352813047513e-06,0.229709237999786
2010-05-01,0.00278349626884912,5.82087834560389e-06,1.15370926980211
2010-06-01,-0.00116422731591126,7.74409172325877e-06,-0.41836229879241
2010-07-01,-0.000536124351129056,4.78045699473302e-06,-0.245205849245473
2010-08-01,0.00122046270545605,2.81726007199622e-06,0.727128291615133
2010-09-01,0.0049077688071079,3.03201147640027e-06,2.81850413037595
2010-10-01,0.000790644155688668,1.90103962782932e-05,0.181336604786926
2010-11-01,-0.00709171916761925,6.97381860560678e-06,-2.68544465155424
2010-12-01,0.00258798052292901,3.17656360574687e-05,0.459179219598731
2011-01-01,0.00695966983803022,1.36489175818902e-05,1.88382055712037
2011-02-01,0.00163415230945029,2.77271861559329e-05,0.310341341378932
2011-03-01,0.00331370529099416,9.07496668409219e-06,1.09999664750631
2011-04-01,0.00900961538194542,8.94858626673311e-06,3.01182016628904
2011-05-01,0.00409752440479085,6.21742753786223e-05,0.519656283150876
2011-06-01,-0.00276618582750355,2.55302608834816e-05,-0.547461679670775
2011-07-01,-0.0170613882770637,1.26577548316757e-05,-4.7955235361508
2011-08-01,0.00789212854617288,0.000439367127445612,0.376513341717048
2011-09-01,0.0160122342896582,9.51334771588864e-05,1.64166768958042
2011-10-01,-0.0151672840902443,9.22605173614332e-05,-1.57906453118561
2011-11-01,0.0176796888277381,7.51608714655694e-05,2.03928870323859
2011-12-01,0.0136361261202088,0.000108101704950468,1.31151945588259
2012-01-01,-0.00109224752006117,7.11298799040667e-05,-0.129507532720114
2012-02-01,-0.00365442005387181,1.71978435973843e-05,-0.881214161718074
2012-03-01,-0.00136806801909218,1.1462582160778e-05,-0.404079166655538
2012-04-01,-0.00137620582528747,5.85178863259021e-06,-0.568904116600901
2012-05-01,-8.01961617005835e-05,4.50685005098852e-06,-0.0377760920918033
2012-06-01,0.00108113228596096,2.34444088255255e-06,0.706088590500937
2012-07-01,-0.000189731315491546,2.18134468559394e-06,-0.12846264798195
2012-08-01,-0.000323748583576015,1.16585000860771e-06,-0.299837906479844
2012-09-01,-0.000212317203905006,8.75609460558814e-07,-0.226897632045137
2012-10-01,-8.98149308605785e-05,7.15783136246268e-07,-0.106159241969032
2012-11-01,-4.35068211215992e-05,5.36457534058912e-07,-0.0594004421562708
2012-12-01,7.36527418963331e-05,3.91175554904486e-07,0.117761428565652
2013-01-01,-0.000134307150947196,3.01858388037035e-07,-0.244454205025996
2013-02-01,1.55683695775291e-05,2.99568380272509e-07,0.0284442932325416
2013-03-01,6.54785582077295e-05,2.64826968783263e-07,0.127238342542351
2013-04-01,-8.06910070495577e-06,2.49014179355408e-07,-0.0161701145671681
2013-05-01,-6.43598841164637e-05,2.03624292873216e-07,-0.142626576837463
2013-06-01,7.18596157540167e-05,1.84995503550856e-07,0.167072243417529
2013-07-01,5.63966148591936e-05,1.55235276420168e-07,0.143138949991055
2013-08-01,-7.25342963584986e-05,1.45841329344018e-07,-0.189934166499619
2013-09-01,7.0956125633728e-05,1.52534041209794e-07,0.181679742525592
2013-10-01,0.000628275499124034,1.66619007278365e-07,1.53917447482292
2013-11-01,-0.00103586422019492,6.21300854239506e-07,-1.31417093241713
2013-12-01,0.00011377713925497,1.11083765382709e-06,0.107951756615976
2014-01-01,0.000150925232299097,6.22701375447616e-07,0.191259026309242
2014-02-01,8.35215988654809e-05,4.12026374127954e-07,0.130117674028741
2014-03-01,-5.74299009363637e-05,3.18363800639353e-07,-0.101783229554611
2014-04-01,-5.30564814329436e-05,2.61299209044747e-07,-0.103793318559534
2014-05-01,-2.05359770051989e-05,2.34332930455456e-07,-0.0424227392431383
2014-06-01,4.59990435417318e-06,2.05017025998241e-07,0.0101590672875435
2014-07-01,5.14456036804559e-07,2.03879156699203e-07,0.00113936232189433
2014-08-01,1.09872433897999e-07,2.1774238367428e-07,0.000235460064508164
2014-09-01,8.46649364261956e-05,2.3369790897264e-07,0.175136301190474
2014-10-01,7.50503316714253e-05,2.91078185706498e-07,0.139106616132681
2014-11-01,0.0168928689424164,3.61734055650825e-07,28.0872172816693
2014-12-01,0.0565887809699265,148.149258364801,0.00464922535531479
2015-01-01,-0.00779960146725236,1.32675602082984,-0.00677137520215228
2015-02-01,-0.000830913839383563,0.0272714628013458,-0.0050315498026837
2015-03-01,0.149658495810126,0.00136072987757734,4.05709722689738
2015-04-01,-0.0196238062825771,0.00476243015265083,-0.284360283440282
2015-05-01,-0.00206881384346873,0.000348343771839339,-0.110845326921422
2015-06-01,-0.000421667074976887,3.87173116386695e-05,-0.0677668180753413
2015-07-01,0.000336853226025386,7.07552217736447e-06,0.126637247563918
2015-08-01,0.000115079387249151,1.9515502699912e-06,0.0823773220023508
2015-09-01,-3.52455495347754e-05,6.12735489469703e-07,-0.0450264563489853
2015-10-01,-4.5489823101506e-05,1.82212204438281e-07,-0.106567681374837
2015-11-01,2.03159872740805e-05,6.953110935652e-08,0.0770456906935495
2015-12-01,-2.59544699961242e-05,3.06831075182321e-08,-0.148170755003686
2016-01-01,7.16394687535933e-05,3.00027236585398e-08,0.413591891402885
2016-02-01,-8.35542351721896e-06,4.36112537924612e-08,-0.0400100580897034
2016-03-01,-8.59248683594581e-07,5.35074497457296e-08,-0.00371459739060852
2016-04-01,1.09872433897999e-07,4.42435623861759e-08,0.000522352528266138
2016-05-01,1.09872433897999e-07,7.89115061688861e-08,0.000391127704143108
2016-06-01,0.162504775309087,1.52349063786376e-07,416.338173551936
2016-07-01,0.218908107531564,148.413159102577,0.0179690717054888
2016-08-01,0.0170256225463632,1.10441584038366,0.0162008084609978
2016-09-01,-0.0244837785438594,0.0185246268409323,-0.179888627590502
2016-10-01,0.00110813120591666,0.000681979553377847,0.0424331730115373
2016-11-01,0.00011722693236946,3.8335197744615e-05,0.0189333972219737
2016-12-01,0.000144745045995981,9.28316185848696e-06,0.0475067966501617
2017-01-01,-7.30897442369779e-05,8.05961057203927e-06,-0.0257453863345741
2017-02-01,0.000366425204389011,9.42439649284429e-06,0.119359932430652
2017-03-01,0.00351720407394002,1.13106908027767e-05,1.04581051080399
2017-04-01,-0.0016043343489443,2.60768152325696e-05,-0.314172094219188
2017-05-01,-0.00158657021468315,2.39770967597248e-05,-0.324011928388119
2017-06-01,0.000811617309418456,1.56877241032709e-05,0.204913857624995
2017-07-01,0.000429852976394908,9.54747883265887e-06,0.139115520865106
2017-08-01,-0.000706039428553857,5.11178217735743e-06,-0.312279003653378
2017-09-01,0.000792845539913185,3.26549172835632e-06,0.438747134882277
2017-10-01,-0.000943501988717891,2.19456359698319e-06,-0.63689631254439
2017-11-01,0.0010187880541432,1.650566512946e-06,0.792989303216556
2017-12-01,0.0012313939900661,1.35508241549653e-06,1.0578258480819
2018-01-01,-0.0019383101962995,1.04657570783584e-06,-1.89468909403801
2018-02-01,0.000591724572035391,2.0574444149157e-06,0.412530011383697
2018-03-01,-0.000522113456514098,9.78748854755575e-07,-0.527751228642796
2018-04-01,-0.000375959811607643,7.21660333239396e-07,-0.442562901813785
2018-05-01,0.000770221130688251,5.82606700594846e-07,1.00908486313455
2018-06-01,6.19548912901102e-05,9.64239964185978e-07,0.0630932698468486
2018-07-01,-0.000214370484708092,6.61293397357171e-07,-0.263613651361506
2018-08-01,0.000815733419477475,5.75113606187439e-07,1.07565112043666
2018-09-01,0.000604005272029047,1.014138553317e-06,0.599780142158376
2018-10-01,0.000657224685084969,1.11323798273124e-06,0.622902191983636
2018-11-01,0.000567348427217108,1.98075281495024e-06,0.403120342529808
2018-12-01,0.000584228094424828,3.06747492528631e-06,0.333573795784579
2019-01-01,-0.000343477912782264,3.73388865325772e-06,-0.177753488899432
2019-02-01,-0.000229697025666967,2.35404569845793e-06,-0.14970900600343
2019-03-01,0.000543182878661598,1.15216259894365e-06,0.506045055458798
2019-04-01,6.44684232796952e-05,7.41099356566104e-07,0.0748874134362502
2019-05-01,-6.40025351601019e-05,3.85508178286376e-07,-0.103081416781884
2019-06-01,-6.01534458610668e-06,2.21712868106969e-07,-0.0127751221305464
2019-07-01,-3.0994177080641e-05,1.62689498872331e-07,-0.0768422989101838
2019-08-01,-1.00395373117856e-05,9.92004579334477e-08,-0.0318754892677368
2019-09-01,-4.13860573329285e-05,6.55267981272454e-08,-0.161675637247673
2019-10-01,0.000151222231074734,2.29966424024039e-08,0.997202652867075
2019-11-01,-5.49805660674559e-05,1.97903056340214e-08,-0.390825557673624
2019-12-01,-4.58564335772805e-06,1.05797764209053e-08,-0.0445822548398046
2020-01-01,3.12024794701505e-05,1.20174702017915e-08,0.284631249396061
2020-02-01,-1.69231575205786e-05,1.45615469544624e-07,-0.0443483676705912
2020-03-01,0.0621129725348019,1.37347367708756e-06,52.9995452783299
2020-04-01,0.0920742998329886,148.413159102574,0.00755791877508738
2020-05-01,-0.0137525678829149,1.62510366201314,-0.0107880577552449
2020-06-01,-0.00141496314889925,0.0406655817980308,-0.00701667941105175
2020-07-01,0.0438724532804092,0.00192832023427449,0.99908477528757
2020-08-01,0.0044045966463941,0.000564311777914771,0.185415734746957
2020-09-01,-0.00191321821295007,3.67726533343553e-05,-0.315501931780813
2020-10-01,-0.000141999149844252,4.86439741948904e-06,-0.0643830015223889
2020-11-01,1.09872433897999e-07,7.97475228294629e-07,0.000123035416659374
2020-12-01,1.09872433897999e-07,1.91169785668421e-07,0.000251292263658348
